"idcase","depvar","income","agehed","rooms","region","alt","ic","oc","chid"
570,FALSE,3,55,2,"mountn","gc",569.68,115.49,570
570,FALSE,3,55,2,"mountn","gr",682.07,77.863,570
570,TRUE,3,55,2,"mountn","hp",760.93,154.18,570
571,FALSE,7,20,3,"ncostl","ec",925.92,466.8,571
571,FALSE,7,20,3,"ncostl","er",861.54,383.03,571
571,FALSE,7,20,3,"ncostl","gc",780.76,182.4,571
571,TRUE,7,20,3,"ncostl","gr",811.08,152.61,571
571,FALSE,7,20,3,"ncostl","hp",1069.2,219.56,571
572,FALSE,5,55,6,"scostl","ec",969.47,583.8,572
572,FALSE,5,55,6,"scostl","er",1131.5,471.37,572
572,TRUE,5,55,6,"scostl","gc",896,199.36,572
572,FALSE,5,55,6,"scostl","gr",1017.4,173.99,572
572,FALSE,5,55,6,"scostl","hp",1199.9,276.45,572
573,FALSE,4,35,3,"scostl","ec",815.37,458.85,573
573,FALSE,4,35,3,"scostl","er",951.67,472.2,573
573,FALSE,4,35,3,"scostl","gc",887.9,167.08,573
573,TRUE,4,35,3,"scostl","gr",899.99,190.97,573
573,FALSE,4,35,3,"scostl","hp",1105.6,224.25,573
574,FALSE,5,65,2,"ncostl","ec",1000,449.67,574
574,FALSE,5,65,2,"ncostl","er",1048.2,419.46,574
574,TRUE,5,65,2,"ncostl","gc",856.17,190.45,574
574,FALSE,5,65,2,"ncostl","gr",1071.5,162.04,574
574,FALSE,5,65,2,"ncostl","hp",1079.7,221.72,574
575,FALSE,2,60,5,"scostl","ec",919.02,527.27,575
575,FALSE,2,60,5,"scostl","er",1037,414.96,575
575,TRUE,2,60,5,"scostl","gc",919.57,156.25,575
575,FALSE,2,60,5,"scostl","gr",1013.4,143.63,575
575,FALSE,2,60,5,"scostl","hp",1136.4,203.11,575
576,FALSE,6,40,5,"ncostl","ec",766.1,369.33,576
576,FALSE,6,40,5,"ncostl","er",757.2,288.13,576
576,TRUE,6,40,5,"ncostl","gc",605.18,168.55,576
576,FALSE,6,40,5,"ncostl","gr",606.7,137.43,576
576,FALSE,6,40,5,"ncostl","hp",861.97,190.29,576
577,FALSE,3,35,6,"scostl","ec",846.55,369.28,577
577,FALSE,3,35,6,"scostl","er",810.7,443.54,577
577,TRUE,3,35,6,"scostl","gc",672.3,148.63,577
577,FALSE,3,35,6,"scostl","gr",751.91,120.75,577
577,FALSE,3,35,6,"scostl","hp",989.61,203.29,577
578,TRUE,6,60,6,"scostl","ec",700.38,392.54,578
578,FALSE,6,60,6,"scostl","er",934.52,395.83,578
578,FALSE,6,60,6,"scostl","gc",691.06,174.21,578
578,FALSE,6,60,6,"scostl","gr",762.96,120.1,578
578,FALSE,6,60,6,"scostl","hp",898.96,195.52,578
579,FALSE,2,35,7,"mountn","ec",799.33,535.26,579
579,FALSE,2,35,7,"mountn","er",993.46,521.85,579
579,TRUE,2,35,7,"mountn","gc",896.39,200.66,579
579,FALSE,2,35,7,"mountn","gr",1053.5,173.81,579
579,FALSE,2,35,7,"mountn","hp",1161.6,231.55,579
580,FALSE,7,65,2,"valley","ec",659.25,384.05,580
580,FALSE,7,65,2,"valley","er",1015.9,359.44,580
580,TRUE,7,65,2,"valley","gc",630.94,157.65,580
580,FALSE,7,65,2,"valley","gr",675.67,147.04,580
580,FALSE,7,65,2,"valley","hp",866.1,182,580
581,FALSE,4,65,4,"scostl","ec",724.91,358.76,581
581,FALSE,4,65,4,"scostl","er",683.67,323.18,581
581,FALSE,4,65,4,"scostl","gc",611.98,144.17,581
581,TRUE,4,65,4,"scostl","gr",709.22,133.3,581
581,FALSE,4,65,4,"scostl","hp",787.88,164.86,581
582,TRUE,4,30,7,"valley","ec",943.57,451.49,582
582,FALSE,4,30,7,"valley","er",1081.9,430.16,582
582,FALSE,4,30,7,"valley","gc",920.07,198.1,582
582,FALSE,4,30,7,"valley","gr",949.4,162.1,582
582,FALSE,4,30,7,"valley","hp",1076.3,242.62,582
583,FALSE,6,25,3,"ncostl","ec",687.8,391.04,583
583,FALSE,6,25,3,"ncostl","er",797.03,420.65,583
583,TRUE,6,25,3,"ncostl","gc",673.76,163.52,583
583,FALSE,6,25,3,"ncostl","gr",798.24,151.16,583
583,FALSE,6,25,3,"ncostl","hp",1022.8,205.16,583
584,FALSE,6,35,4,"mountn","ec",1003.5,525.14,584
584,TRUE,6,35,4,"mountn","er",956.89,515.94,584
584,FALSE,6,35,4,"mountn","gc",897.86,209.7,584
584,FALSE,6,35,4,"mountn","gr",1163.6,172.71,584
584,FALSE,6,35,4,"mountn","hp",1241.6,267.42,584
585,FALSE,3,45,7,"mountn","ec",852.25,410.02,585
585,TRUE,3,45,7,"mountn","er",1008.5,395.87,585
585,FALSE,3,45,7,"mountn","gc",798.79,175.54,585
585,FALSE,3,45,7,"mountn","gr",885.19,152.68,585
585,FALSE,3,45,7,"mountn","hp",1019.5,242.74,585
586,FALSE,4,65,7,"mountn","ec",991.77,533.47,586
586,FALSE,4,65,7,"mountn","er",1122.2,524.81,586
586,FALSE,4,65,7,"mountn","gc",853.31,165.23,586
586,TRUE,4,65,7,"mountn","gr",1160.8,185.63,586
586,FALSE,4,65,7,"mountn","hp",1264.2,229.48,586
587,FALSE,7,20,3,"scostl","ec",870.9,432.52,587
587,FALSE,7,20,3,"scostl","er",886.29,401.39,587
587,TRUE,7,20,3,"scostl","gc",675.49,166.62,587
587,FALSE,7,20,3,"scostl","gr",760.82,176.97,587
587,FALSE,7,20,3,"scostl","hp",1056.2,198.16,587
588,FALSE,7,60,7,"ncostl","ec",607.29,377.67,588
588,FALSE,7,60,7,"ncostl","er",910.01,364.05,588
588,TRUE,7,60,7,"ncostl","gc",693.2,132.81,588
588,FALSE,7,60,7,"ncostl","gr",691.85,115.26,588
588,FALSE,7,60,7,"ncostl","hp",798.76,165.97,588
589,FALSE,4,25,2,"ncostl","ec",799.1,468.58,589
589,FALSE,4,25,2,"ncostl","er",1002.9,418.11,589
589,TRUE,4,25,2,"ncostl","gc",707.06,167.93,589
589,FALSE,4,25,2,"ncostl","gr",880.76,157.28,589
589,FALSE,4,25,2,"ncostl","hp",975.85,214.65,589
590,FALSE,4,35,7,"mountn","ec",933.87,599.41,590
590,FALSE,4,35,7,"mountn","er",1130.3,481.66,590
590,TRUE,4,35,7,"mountn","gc",895.24,220.64,590
590,FALSE,4,35,7,"mountn","gr",1177.1,168.83,590
590,FALSE,4,35,7,"mountn","hp",1248.6,260.81,590
591,FALSE,4,30,5,"scostl","ec",667.37,376.62,591
591,FALSE,4,30,5,"scostl","er",1063.5,355.55,591
591,FALSE,4,30,5,"scostl","gc",636.36,137.14,591
591,TRUE,4,30,5,"scostl","gr",946.1,131.21,591
591,FALSE,4,30,5,"scostl","hp",873.13,230.35,591
592,TRUE,2,30,4,"scostl","ec",923.39,454.02,592
592,FALSE,2,30,4,"scostl","er",1029.4,487.44,592
592,FALSE,2,30,4,"scostl","gc",951.08,183.22,592
592,FALSE,2,30,4,"scostl","gr",999.54,153.84,592
592,FALSE,2,30,4,"scostl","hp",1135.8,227.4,592
593,FALSE,3,35,7,"valley","ec",734.34,510.35,593
593,FALSE,3,35,7,"valley","er",925.1,405.8,593
593,FALSE,3,35,7,"valley","gc",783.49,168.37,593
593,TRUE,3,35,7,"valley","gr",907.25,139.28,593
593,FALSE,3,35,7,"valley","hp",1012.7,227.51,593
594,FALSE,5,45,3,"ncostl","ec",753.73,504.34,594
594,FALSE,5,45,3,"ncostl","er",893.56,353.22,594
594,TRUE,5,45,3,"ncostl","gc",669.9,167.26,594
594,FALSE,5,45,3,"ncostl","gr",845.4,129.36,594
594,FALSE,5,45,3,"ncostl","hp",917.79,195.21,594
595,FALSE,2,50,3,"scostl","ec",596.48,426.01,595
595,FALSE,2,50,3,"scostl","er",1005.7,352.71,595
595,TRUE,2,50,3,"scostl","gc",592.06,151.29,595
595,FALSE,2,50,3,"scostl","gr",699.12,119.72,595
595,FALSE,2,50,3,"scostl","hp",894.46,159.92,595
596,FALSE,5,60,3,"ncostl","ec",694.29,435.99,596
596,FALSE,5,60,3,"ncostl","er",1040.7,338,596
596,TRUE,5,60,3,"ncostl","gc",735.59,169.54,596
596,FALSE,5,60,3,"ncostl","gr",875.56,142.39,596
596,FALSE,5,60,3,"ncostl","hp",1266.7,168.24,596
597,FALSE,6,60,7,"scostl","ec",901.7,486.9,597
597,FALSE,6,60,7,"scostl","er",1087.1,561.6,597
597,TRUE,6,60,7,"scostl","gc",878.73,186.68,597
597,FALSE,6,60,7,"scostl","gr",1003.6,169.69,597
597,FALSE,6,60,7,"scostl","hp",1229.2,272.62,597
598,FALSE,4,55,2,"scostl","ec",909.99,500.3,598
598,FALSE,4,55,2,"scostl","er",1079.1,468.7,598
598,TRUE,4,55,2,"scostl","gc",842.25,208.55,598
598,FALSE,4,55,2,"scostl","gr",1036.3,175.98,598
598,FALSE,4,55,2,"scostl","hp",1153.9,217.05,598
599,FALSE,3,65,7,"valley","ec",948.98,571.25,599
599,FALSE,3,65,7,"valley","er",1182.8,482.46,599
599,TRUE,3,65,7,"valley","gc",854.32,187.49,599
599,FALSE,3,65,7,"valley","gr",1138.7,177.56,599
599,FALSE,3,65,7,"valley","hp",1277.8,257.73,599
600,FALSE,3,60,4,"ncostl","ec",1024.1,526.1,600
600,FALSE,3,60,4,"ncostl","er",1023.7,519.8,600
600,TRUE,3,60,4,"ncostl","gc",919,170.11,600
600,FALSE,3,60,4,"ncostl","gr",1049.6,159.59,600
600,FALSE,3,60,4,"ncostl","hp",1199.8,231.22,600
601,FALSE,4,30,4,"ncostl","ec",1030.7,505.08,601
601,FALSE,4,30,4,"ncostl","er",1031.7,488.95,601
601,TRUE,4,30,4,"ncostl","gc",846.09,205.31,601
601,FALSE,4,30,4,"ncostl","gr",1086.3,164.87,601
601,FALSE,4,30,4,"ncostl","hp",1266.3,214.75,601
602,FALSE,7,30,6,"ncostl","ec",986.89,542.07,602
602,FALSE,7,30,6,"ncostl","er",908.32,500.55,602
602,TRUE,7,30,6,"ncostl","gc",963.11,201.82,602
602,FALSE,7,30,6,"ncostl","gr",1038.2,182.96,602
602,FALSE,7,30,6,"ncostl","hp",1352.8,268.61,602
603,FALSE,5,30,3,"scostl","ec",671.65,447.52,603
603,FALSE,5,30,3,"scostl","er",689.77,386.47,603
603,FALSE,5,30,3,"scostl","gc",709.03,148.22,603
603,FALSE,5,30,3,"scostl","gr",864.87,127.71,603
603,TRUE,5,30,3,"scostl","hp",850.78,185.13,603
604,TRUE,6,40,2,"scostl","ec",832.65,494.96,604
604,FALSE,6,40,2,"scostl","er",1075.6,394.03,604
604,FALSE,6,40,2,"scostl","gc",762.59,171.08,604
604,FALSE,6,40,2,"scostl","gr",888.88,153.88,604
604,FALSE,6,40,2,"scostl","hp",1012.2,202.15,604
605,FALSE,7,20,4,"valley","ec",843.5,445.74,605
605,FALSE,7,20,4,"valley","er",1110.1,504.77,605
605,FALSE,7,20,4,"valley","gc",776.12,160.17,605
605,FALSE,7,20,4,"valley","gr",997.49,155.76,605
605,TRUE,7,20,4,"valley","hp",1170.4,238.74,605
606,FALSE,6,40,5,"scostl","ec",781.13,447.84,606
606,FALSE,6,40,5,"scostl","er",923.78,400.42,606
606,TRUE,6,40,5,"scostl","gc",678.78,194.6,606
606,FALSE,6,40,5,"scostl","gr",716.27,132.82,606
606,FALSE,6,40,5,"scostl","hp",1110,242.36,606
607,FALSE,5,20,5,"valley","ec",701.47,344.01,607
607,TRUE,5,20,5,"valley","er",822.25,417.22,607
607,FALSE,5,20,5,"valley","gc",599.95,123.68,607
607,FALSE,5,20,5,"valley","gr",755.25,123.07,607
607,FALSE,5,20,5,"valley","hp",861.52,201.3,607
608,FALSE,7,60,4,"mountn","ec",599.87,357.68,608
608,FALSE,7,60,4,"mountn","er",678.64,297.94,608
608,TRUE,7,60,4,"mountn","gc",567.86,132.41,608
608,FALSE,7,60,4,"mountn","gr",803.25,136.79,608
608,FALSE,7,60,4,"mountn","hp",890.78,154.44,608
609,FALSE,4,25,5,"scostl","ec",839.24,568.66,609
609,TRUE,4,25,5,"scostl","er",1034.4,354.9,609
609,FALSE,4,25,5,"scostl","gc",736.5,171.54,609
609,FALSE,4,25,5,"scostl","gr",1045.1,158.75,609
609,FALSE,4,25,5,"scostl","hp",1032.6,263.83,609
610,FALSE,2,60,4,"scostl","ec",806.49,522.26,610
610,FALSE,2,60,4,"scostl","er",1043.5,458.95,610
610,TRUE,2,60,4,"scostl","gc",667.62,161.14,610
610,FALSE,2,60,4,"scostl","gr",889.2,151.57,610
610,FALSE,2,60,4,"scostl","hp",1008.4,199.1,610
611,FALSE,5,20,2,"ncostl","ec",790.69,482.57,611
611,FALSE,5,20,2,"ncostl","er",881.62,422.68,611
611,TRUE,5,20,2,"ncostl","gc",704.88,176.24,611
611,FALSE,5,20,2,"ncostl","gr",690.11,153.31,611
611,FALSE,5,20,2,"ncostl","hp",933.53,238.48,611
612,TRUE,6,20,4,"scostl","ec",558.64,352.26,612
612,FALSE,6,20,4,"scostl","er",795.62,379.53,612
612,FALSE,6,20,4,"scostl","gc",706.46,148.85,612
612,FALSE,6,20,4,"scostl","gr",786.85,147.07,612
612,FALSE,6,20,4,"scostl","hp",813.62,211.81,612
613,FALSE,4,45,7,"valley","ec",804.85,428,613
613,FALSE,4,45,7,"valley","er",921.54,466.39,613
613,TRUE,4,45,7,"valley","gc",894.15,180.7,613
613,FALSE,4,45,7,"valley","gr",841.72,132.07,613
613,FALSE,4,45,7,"valley","hp",957.58,212.22,613
614,FALSE,4,60,6,"ncostl","ec",841.37,468.92,614
614,FALSE,4,60,6,"ncostl","er",940.62,430.09,614
614,TRUE,4,60,6,"ncostl","gc",644.33,173.19,614
614,FALSE,4,60,6,"ncostl","gr",740.44,122.65,614
614,FALSE,4,60,6,"ncostl","hp",894.23,196.45,614
615,FALSE,6,35,6,"ncostl","ec",678.98,432.79,615
615,TRUE,6,35,6,"ncostl","er",876.22,361.2,615
615,FALSE,6,35,6,"ncostl","gc",587.98,135.8,615
615,FALSE,6,35,6,"ncostl","gr",744.61,136.21,615
615,FALSE,6,35,6,"ncostl","hp",878.81,160.16,615
616,FALSE,6,45,2,"scostl","ec",727.37,471.73,616
616,FALSE,6,45,2,"scostl","er",839.94,363.96,616
616,TRUE,6,45,2,"scostl","gc",753.94,147.51,616
616,FALSE,6,45,2,"scostl","gr",832.92,144.51,616
616,FALSE,6,45,2,"scostl","hp",955.64,208.34,616
617,FALSE,4,25,5,"scostl","ec",950.21,548.73,617
617,FALSE,4,25,5,"scostl","er",1029.5,420.13,617
617,FALSE,4,25,5,"scostl","gc",756.01,193.32,617
617,TRUE,4,25,5,"scostl","gr",956.91,138.81,617
617,FALSE,4,25,5,"scostl","hp",1060.3,241.82,617
618,FALSE,4,50,3,"valley","ec",959.17,568.68,618
618,FALSE,4,50,3,"valley","er",1147.5,457.56,618
618,TRUE,4,50,3,"valley","gc",836.9,201.69,618
618,FALSE,4,50,3,"valley","gr",1069.1,199.23,618
618,FALSE,4,50,3,"valley","hp",1286,250.41,618
619,FALSE,3,50,7,"scostl","ec",697.07,445.15,619
619,FALSE,3,50,7,"scostl","er",1034.4,416.42,619
619,FALSE,3,50,7,"scostl","gc",702.91,178.2,619
619,TRUE,3,50,7,"scostl","gr",956.59,150.89,619
619,FALSE,3,50,7,"scostl","hp",986.12,199.64,619
620,FALSE,3,40,5,"valley","ec",797.56,459.91,620
620,FALSE,3,40,5,"valley","er",1091,464.42,620
620,FALSE,3,40,5,"valley","gc",630.8,181.6,620
620,TRUE,3,40,5,"valley","gr",909.53,169.8,620
620,FALSE,3,40,5,"valley","hp",1090.3,240.97,620
621,FALSE,5,55,7,"scostl","ec",875.6,559.18,621
621,FALSE,5,55,7,"scostl","er",1115.1,481.84,621
621,TRUE,5,55,7,"scostl","gc",842.23,196.33,621
621,FALSE,5,55,7,"scostl","gr",1072,183.24,621
621,FALSE,5,55,7,"scostl","hp",1370.6,232.01,621
622,FALSE,4,50,5,"scostl","ec",929.69,557.43,622
622,FALSE,4,50,5,"scostl","er",1134.9,493.68,622
622,TRUE,4,50,5,"scostl","gc",921.07,209.88,622
622,FALSE,4,50,5,"scostl","gr",1090.3,191.11,622
622,FALSE,4,50,5,"scostl","hp",1309.4,248.63,622
623,FALSE,2,55,3,"scostl","ec",966.37,493.3,623
623,FALSE,2,55,3,"scostl","er",1047.1,466.54,623
623,FALSE,2,55,3,"scostl","gc",807.62,186.07,623
623,FALSE,2,55,3,"scostl","gr",920.13,164.79,623
623,TRUE,2,55,3,"scostl","hp",1050,220.55,623
624,FALSE,7,25,5,"scostl","ec",855.22,520.51,624
624,TRUE,7,25,5,"scostl","er",812.56,434.05,624
624,FALSE,7,25,5,"scostl","gc",968.45,171.79,624
624,FALSE,7,25,5,"scostl","gr",861.71,165.81,624
624,FALSE,7,25,5,"scostl","hp",1048.7,229.32,624
625,FALSE,3,30,4,"valley","ec",1012.5,513.31,625
625,FALSE,3,30,4,"valley","er",1035.7,473.32,625
625,TRUE,3,30,4,"valley","gc",791.25,204.7,625
625,FALSE,3,30,4,"valley","gr",931.35,176.59,625
625,FALSE,3,30,4,"valley","hp",1151.5,269.95,625
626,FALSE,4,60,3,"ncostl","ec",989.95,535.59,626
626,FALSE,4,60,3,"ncostl","er",1058.1,504.26,626
626,TRUE,4,60,3,"ncostl","gc",889.86,181.71,626
626,FALSE,4,60,3,"ncostl","gr",985.64,154.5,626
626,FALSE,4,60,3,"ncostl","hp",1075.5,259.65,626
627,FALSE,7,40,3,"scostl","ec",989.43,544.74,627
627,FALSE,7,40,3,"scostl","er",1007.7,598.36,627
627,TRUE,7,40,3,"scostl","gc",930.93,185.75,627
627,FALSE,7,40,3,"scostl","gr",969.88,179.72,627
627,FALSE,7,40,3,"scostl","hp",1218.5,284.98,627
628,FALSE,3,25,5,"valley","ec",889.8,492.96,628
628,FALSE,3,25,5,"valley","er",1149.9,444.5,628
628,TRUE,3,25,5,"valley","gc",800.77,192.28,628
628,FALSE,3,25,5,"valley","gr",863.61,127.16,628
628,FALSE,3,25,5,"valley","hp",1096.4,208.06,628
629,FALSE,4,60,5,"ncostl","ec",752.04,465.01,629
629,FALSE,4,60,5,"ncostl","er",857.2,393.92,629
629,FALSE,4,60,5,"ncostl","gc",703.88,133.87,629
629,FALSE,4,60,5,"ncostl","gr",905.03,149.02,629
629,TRUE,4,60,5,"ncostl","hp",896.84,152.58,629
630,FALSE,3,50,5,"valley","ec",898.96,471.82,630
630,FALSE,3,50,5,"valley","er",1080.8,423.51,630
630,FALSE,3,50,5,"valley","gc",826.73,183.11,630
630,FALSE,3,50,5,"valley","gr",1008.1,181.08,630
630,TRUE,3,50,5,"valley","hp",1100.8,267.19,630
631,FALSE,5,25,6,"valley","ec",957.5,535.42,631
631,TRUE,5,25,6,"valley","er",1046.1,469.46,631
631,FALSE,5,25,6,"valley","gc",777.62,223.72,631
631,FALSE,5,25,6,"valley","gr",1033.3,188.48,631
631,FALSE,5,25,6,"valley","hp",1390.3,234.31,631
632,FALSE,6,55,2,"mountn","ec",855.12,469.75,632
632,FALSE,6,55,2,"mountn","er",1041.3,434.82,632
632,TRUE,6,55,2,"mountn","gc",642.43,150.93,632
632,FALSE,6,55,2,"mountn","gr",906.52,151.02,632
632,FALSE,6,55,2,"mountn","hp",962.08,232.29,632
633,FALSE,2,25,3,"valley","ec",734.98,511.49,633
633,FALSE,2,25,3,"valley","er",787.26,416.86,633
633,TRUE,2,25,3,"valley","gc",611.58,152.59,633
633,FALSE,2,25,3,"valley","gr",927.2,132.76,633
633,FALSE,2,25,3,"valley","hp",1062,237.79,633
634,FALSE,3,35,6,"ncostl","ec",916.63,519.9,634
634,FALSE,3,35,6,"ncostl","er",1044.4,509.15,634
634,TRUE,3,35,6,"ncostl","gc",857.84,228.34,634
634,FALSE,3,35,6,"ncostl","gr",900.82,174.82,634
634,FALSE,3,35,6,"ncostl","hp",1176.5,271.01,634
635,FALSE,3,45,6,"scostl","ec",715.17,377.48,635
635,TRUE,3,45,6,"scostl","er",864.59,354.56,635
635,FALSE,3,45,6,"scostl","gc",722.55,168.16,635
635,FALSE,3,45,6,"scostl","gr",891.89,144.6,635
635,FALSE,3,45,6,"scostl","hp",871.77,202.35,635
636,FALSE,5,35,4,"scostl","ec",935.99,520.81,636
636,FALSE,5,35,4,"scostl","er",1140.6,457.38,636
636,TRUE,5,35,4,"scostl","gc",855.49,196.81,636
636,FALSE,5,35,4,"scostl","gr",998.71,166.37,636
636,FALSE,5,35,4,"scostl","hp",1180,241.65,636
637,FALSE,5,45,2,"scostl","ec",742.38,472.2,637
637,TRUE,5,45,2,"scostl","er",790.9,387.15,637
637,FALSE,5,45,2,"scostl","gc",804.4,138.35,637
637,FALSE,5,45,2,"scostl","gr",903.54,171.36,637
637,FALSE,5,45,2,"scostl","hp",961.02,181.62,637
638,FALSE,6,35,6,"ncostl","ec",1031.9,597.92,638
638,FALSE,6,35,6,"ncostl","er",1349.1,521.36,638
638,FALSE,6,35,6,"ncostl","gc",958.27,210.57,638
638,TRUE,6,35,6,"ncostl","gr",1136.7,187.21,638
638,FALSE,6,35,6,"ncostl","hp",1255.8,254.63,638
639,FALSE,7,35,7,"ncostl","ec",893.72,461.09,639
639,FALSE,7,35,7,"ncostl","er",962.02,432.55,639
639,FALSE,7,35,7,"ncostl","gc",775.28,172.06,639
639,TRUE,7,35,7,"ncostl","gr",924.35,167.11,639
639,FALSE,7,35,7,"ncostl","hp",1091.8,237.98,639
640,TRUE,4,30,5,"mountn","ec",963.27,412.59,640
640,FALSE,4,30,5,"mountn","er",1022.8,460.32,640
640,FALSE,4,30,5,"mountn","gc",829.51,189.62,640
640,FALSE,4,30,5,"mountn","gr",1043.9,157.54,640
640,FALSE,4,30,5,"mountn","hp",1198.8,241.95,640
641,FALSE,7,55,7,"mountn","ec",929.64,581.59,641
641,FALSE,7,55,7,"mountn","er",956.26,482.94,641
641,FALSE,7,55,7,"mountn","gc",885.93,186.08,641
641,FALSE,7,55,7,"mountn","gr",992.28,178.77,641
641,TRUE,7,55,7,"mountn","hp",1117.1,247.29,641
642,FALSE,6,50,5,"valley","ec",585.57,399.65,642
642,FALSE,6,50,5,"valley","er",893.77,357.16,642
642,TRUE,6,50,5,"valley","gc",675.55,163.5,642
642,FALSE,6,50,5,"valley","gr",697.83,127.55,642
642,FALSE,6,50,5,"valley","hp",872.03,188.6,642
643,FALSE,4,40,3,"ncostl","ec",750.95,478.52,643
643,FALSE,4,40,3,"ncostl","er",928.03,463.4,643
643,TRUE,4,40,3,"ncostl","gc",842.6,134.33,643
643,FALSE,4,40,3,"ncostl","gr",890.04,161.83,643
643,FALSE,4,40,3,"ncostl","hp",920.14,206.17,643
644,FALSE,7,65,6,"scostl","ec",812.22,320.93,644
644,FALSE,7,65,6,"scostl","er",809.48,361.48,644
644,TRUE,7,65,6,"scostl","gc",609.83,120.1,644
644,FALSE,7,65,6,"scostl","gr",903.63,154.66,644
644,FALSE,7,65,6,"scostl","hp",851.15,198.87,644
645,FALSE,3,65,6,"scostl","ec",758.11,334.65,645
645,FALSE,3,65,6,"scostl","er",888.6,299.47,645
645,TRUE,3,65,6,"scostl","gc",647.73,145.75,645
645,FALSE,3,65,6,"scostl","gr",894.4,114.13,645
645,FALSE,3,65,6,"scostl","hp",936.23,212.54,645
646,FALSE,7,65,3,"ncostl","ec",743.61,531.48,646
646,FALSE,7,65,3,"ncostl","er",1148.6,457.97,646
646,TRUE,7,65,3,"ncostl","gc",940.11,176.97,646
646,FALSE,7,65,3,"ncostl","gr",1137.5,169.89,646
646,FALSE,7,65,3,"ncostl","hp",1121.2,238.24,646
647,FALSE,4,20,7,"scostl","ec",843.75,493.24,647
647,FALSE,4,20,7,"scostl","er",1032.6,405.83,647
647,TRUE,4,20,7,"scostl","gc",723.83,164.17,647
647,FALSE,4,20,7,"scostl","gr",806.87,136.46,647
647,FALSE,4,20,7,"scostl","hp",970.09,190.9,647
648,FALSE,5,60,4,"ncostl","ec",832.71,402.13,648
648,FALSE,5,60,4,"ncostl","er",1060.5,454.66,648
648,TRUE,5,60,4,"ncostl","gc",777.97,187.42,648
648,FALSE,5,60,4,"ncostl","gr",995.99,155.9,648
648,FALSE,5,60,4,"ncostl","hp",986.89,230.29,648
649,FALSE,2,55,2,"scostl","ec",883.66,484.65,649
649,FALSE,2,55,2,"scostl","er",941.14,413.23,649
649,TRUE,2,55,2,"scostl","gc",795.93,173.79,649
649,FALSE,2,55,2,"scostl","gr",921.56,155.82,649
649,FALSE,2,55,2,"scostl","hp",995.73,212.25,649
650,FALSE,7,40,4,"scostl","ec",659.89,377.8,650
650,FALSE,7,40,4,"scostl","er",868.58,428.54,650
650,FALSE,7,40,4,"scostl","gc",743.64,162.18,650
650,TRUE,7,40,4,"scostl","gr",999.02,162.48,650
650,FALSE,7,40,4,"scostl","hp",997.42,198.23,650
651,FALSE,5,35,2,"ncostl","ec",862.05,458.22,651
651,FALSE,5,35,2,"ncostl","er",1090.6,413.57,651
651,TRUE,5,35,2,"ncostl","gc",903.95,147.97,651
651,FALSE,5,35,2,"ncostl","gr",1038.1,165.05,651
651,FALSE,5,35,2,"ncostl","hp",1044.6,215.13,651
652,FALSE,5,45,3,"valley","ec",713.58,404.25,652
652,FALSE,5,45,3,"valley","er",840.77,438.52,652
652,TRUE,5,45,3,"valley","gc",675.86,125.42,652
652,FALSE,5,45,3,"valley","gr",846.26,133.53,652
652,FALSE,5,45,3,"valley","hp",980.14,179.65,652
653,FALSE,7,65,3,"ncostl","ec",674.08,409.82,653
653,FALSE,7,65,3,"ncostl","er",768.89,359.36,653
653,TRUE,7,65,3,"ncostl","gc",643.95,145.32,653
653,FALSE,7,65,3,"ncostl","gr",696.78,135.53,653
653,FALSE,7,65,3,"ncostl","hp",1101.8,169.72,653
654,FALSE,3,40,2,"scostl","ec",903.33,434.41,654
654,FALSE,3,40,2,"scostl","er",954.37,477.42,654
654,TRUE,3,40,2,"scostl","gc",742.98,155.19,654
654,FALSE,3,40,2,"scostl","gr",928.89,140.73,654
654,FALSE,3,40,2,"scostl","hp",1025.3,227.97,654
655,FALSE,4,55,2,"valley","ec",971.93,494,655
655,FALSE,4,55,2,"valley","er",1147,474.98,655
655,FALSE,4,55,2,"valley","gc",899.08,192.6,655
655,TRUE,4,55,2,"valley","gr",1008.2,172.26,655
655,FALSE,4,55,2,"valley","hp",1227.4,261.52,655
656,FALSE,6,30,5,"valley","ec",869.19,553.14,656
656,FALSE,6,30,5,"valley","er",992.79,473.84,656
656,FALSE,6,30,5,"valley","gc",803.73,183.14,656
656,FALSE,6,30,5,"valley","gr",985.13,174.88,656
656,TRUE,6,30,5,"valley","hp",1071.3,226.25,656
657,FALSE,2,20,5,"valley","ec",759.99,371.27,657
657,FALSE,2,20,5,"valley","er",1002.5,439.96,657
657,TRUE,2,20,5,"valley","gc",758.45,159.94,657
657,FALSE,2,20,5,"valley","gr",909.5,126.98,657
657,FALSE,2,20,5,"valley","hp",1078.5,213.4,657
658,FALSE,4,30,6,"valley","ec",1001.4,477.79,658
658,TRUE,4,30,6,"valley","er",983.94,454.57,658
658,FALSE,4,30,6,"valley","gc",820.05,158.13,658
658,FALSE,4,30,6,"valley","gr",935.95,149.85,658
658,FALSE,4,30,6,"valley","hp",1143.3,211.64,658
659,FALSE,6,25,3,"valley","ec",890.89,563.66,659
659,TRUE,6,25,3,"valley","er",959.85,427.27,659
659,FALSE,6,25,3,"valley","gc",872.59,147.32,659
659,FALSE,6,25,3,"valley","gr",937.99,148.45,659
659,FALSE,6,25,3,"valley","hp",1043.4,232.72,659
660,TRUE,3,65,6,"scostl","ec",691.08,416.76,660
