id,nearc2,nearc4,nearc4a,nearc4b,educ,age,south,famed,black,smsa,wage76,wage78,wage80,kww,iq,lwage76,lwage78,lwage80
3159,0,1,1,0,12,26,1,3,0,1,577,559,583,24,86,6.357842267,6.326149473,6.368187186
3160,0,1,1,0,16,24,1,1,0,1,NA,NA,NA,35,NA,NA,NA,NA
3163,0,1,1,0,15,26,1,6,0,1,890,583,577,30,80,6.791221463,6.368187186,6.357842267
3166,0,1,1,0,13,26,1,9,0,0,625,NA,NA,30,96,6.43775165,NA,NA
3168,0,1,1,0,13,26,1,6,0,0,416,539,808,31,112,6.03068526,6.289715571,6.694562059
3169,0,1,1,0,6,31,1,9,0,0,683,NA,NA,28,NA,6.52649486,NA,NA
3171,1,0,0,0,11,30,1,9,1,1,625,370,375,20,NA,6.43775165,5.913503006,5.926926026
3172,1,0,0,0,9,27,1,9,1,1,310,397,457,34,NA,5.736572297,5.983936281,6.124683391
3173,1,0,0,0,12,28,1,9,1,1,664,817,1075,16,77,6.498282149,6.705639095,6.980075941
3176,1,0,0,0,16,24,1,1,0,1,NA,260,NA,22,NA,NA,5.560681631,NA
3177,1,0,0,0,11,32,1,9,0,1,286,321,460,22,92,5.655991811,5.771441123,6.131226489
3179,1,0,0,0,12,26,1,9,1,1,600,600,700,36,NA,6.396929655,6.396929655,6.551080335
3182,1,0,0,0,16,29,1,3,1,1,742,779,NA,37,89,6.609349243,6.658011046,NA
3185,1,0,0,0,11,27,1,8,1,1,225,450,NA,28,NA,5.416100402,6.109247583,NA
3186,1,0,0,0,12,34,1,9,0,1,623,725,945,41,87,6.434546519,6.586171655,6.851184927
3187,1,0,0,0,12,24,1,9,0,1,603,680,820,29,NA,6.401917197,6.522092798,6.70930434
3188,1,0,0,0,12,29,1,7,0,1,550,962,1250,39,95,6.309918278,6.869014451,7.13089883
3191,1,0,0,0,12,29,1,6,0,0,NA,NA,NA,39,97,NA,NA,NA
3192,1,0,0,0,16,27,1,6,0,0,801,1683,1442,39,117,6.685860947,7.428333194,7.273786318
3195,0,1,0,1,14,30,1,3,0,1,330,NA,NA,40,67,5.799092654,NA,NA
3196,0,1,0,1,16,34,1,6,0,1,684,900,1333,50,112,6.527957918,6.802394763,7.19518732
3197,0,1,0,1,15,29,1,2,0,1,1000,1090,1500,41,119,6.907755279,6.993932975,7.313220387
3198,0,1,0,1,16,30,1,9,0,1,1091,831,1333,30,103,6.994849986,6.722629795,7.19518732
3199,0,1,0,1,13,24,1,9,1,1,476,507,639,23,NA,6.165417854,6.228511004,6.459904454
3200,0,1,0,1,12,24,1,9,1,1,500,NA,404,30,NA,6.214608098,NA,6.001414878
3201,0,1,0,1,14,25,1,8,1,1,950,656,935,31,NA,6.856461985,6.486160789,6.840546529
3202,0,1,0,1,18,30,1,2,1,1,1142,1795,1077,36,NA,7.04053639,7.492760301,6.981934677
3203,0,1,0,1,12,32,1,9,1,1,450,832,700,29,74,6.109247583,6.723832441,6.551080335
3204,0,1,0,1,12,25,1,6,0,1,448,563,NA,32,NA,6.104793232,6.333279628,NA
3206,0,1,0,1,16,27,1,3,0,1,361,NA,424,35,112,5.888877958,NA,6.049733455
3207,0,1,0,1,13,24,1,3,0,1,535,700,1000,19,NA,6.282266747,6.551080335,6.907755279
3209,0,1,0,1,6,24,1,8,0,1,NA,NA,NA,20,NA,NA,NA,NA
3210,0,1,0,1,17,25,1,8,0,1,616,NA,NA,21,102,6.423246964,NA,NA
3211,0,1,0,1,14,24,1,1,0,1,490,641,855,34,NA,6.194405391,6.463029457,6.751101469
3212,0,1,0,1,12,26,1,8,0,1,415,446,370,24,95,6.02827852,6.100318952,5.913503006
3213,0,1,0,1,17,31,1,9,0,1,NA,NA,NA,41,117,NA,NA,NA
3216,1,0,0,0,13,24,1,9,1,1,250,260,400,21,NA,5.521460918,5.560681631,5.991464547
3219,1,0,0,0,14,33,1,9,0,0,NA,564,720,34,70,NA,6.335054251,6.579251212
3220,1,0,0,0,13,28,1,8,0,0,500,667,972,33,81,6.214608098,6.502790046,6.879355804
3221,1,0,0,0,18,28,1,7,0,1,1155,1848,2163,48,124,7.051855623,7.521859252,7.679251426
3222,1,0,0,0,12,32,1,8,0,0,525,660,798,38,89,6.263398263,6.492239835,6.682108597
3224,1,0,0,0,11,24,1,4,0,1,300,400,565,23,NA,5.703782475,5.991464547,6.336825731
3225,1,0,0,0,9,26,1,6,0,0,308,385,480,14,NA,5.730099783,5.953243334,6.173786104
3226,1,0,0,0,8,29,1,6,0,0,625,NA,NA,30,91,6.43775165,NA,NA
3227,1,0,0,0,13,24,1,8,0,1,350,625,800,35,117,5.857933154,6.43775165,6.684611728
3228,1,0,0,0,16,30,1,8,0,0,673,491,577,46,109,6.51174533,6.196444128,6.357842267
3229,1,0,0,0,13,28,1,9,0,0,558,663,777,26,NA,6.324358962,6.49677499,6.65544035
3230,1,0,0,0,8,25,1,9,0,0,NA,NA,NA,17,NA,NA,NA,NA
3232,1,0,0,0,12,28,1,8,1,0,351,438,400,34,88,5.860786223,6.08221891,5.991464547
3233,1,0,0,0,12,28,1,8,1,1,723,885,1015,31,67,6.583409222,6.785587645,6.922643891
3234,1,0,0,0,15,27,1,6,1,0,569,590,720,32,81,6.343880434,6.380122537,6.579251212
3235,1,0,0,0,11,25,1,6,1,1,240,NA,428,35,81,5.480638923,NA,6.059123196
3236,1,0,0,0,8,32,1,8,0,0,450,500,615,34,NA,6.109247583,6.214608098,6.421622268
3237,1,0,0,0,11,33,1,8,1,0,338,450,385,39,NA,5.823045895,6.109247583,5.953243334
3238,1,0,0,0,10,29,1,8,1,0,288,303,360,23,NA,5.66296048,5.713732806,5.886104031
3241,1,0,0,0,8,28,1,8,0,0,NA,NA,NA,32,NA,NA,NA,NA
3242,0,1,1,0,17,24,1,3,0,0,413,471,770,31,119,6.023447593,6.154858094,6.646390515
3244,0,1,1,0,12,29,1,6,0,0,848,938,1003,28,83,6.742880636,6.843749949,6.910750788
3245,0,1,1,0,16,32,1,6,0,0,874,1077,NA,38,101,6.773080376,6.981934677,NA
3247,0,1,1,0,11,29,1,5,1,0,295,475,578,27,NA,5.686975356,6.163314804,6.359573869
3248,0,1,1,0,8,26,1,9,1,0,300,NA,350,12,NA,5.703782475,NA,5.857933154
3250,0,1,1,0,18,26,1,3,1,0,NA,481,NA,33,NA,NA,6.17586727,NA
3252,0,1,1,0,16,26,1,6,1,1,289,323,375,41,NA,5.666426688,5.777652323,5.926926026
3256,0,1,1,0,9,29,1,6,1,0,298,375,300,19,NA,5.697093487,5.926926026,5.703782475
3257,0,1,1,0,5,32,1,8,1,0,361,369,501,14,NA,5.888877958,5.910796644,6.216606101
3260,0,1,1,0,13,24,1,5,1,1,NA,265,562,26,NA,NA,5.579729826,6.33150185
3261,0,1,1,0,12,30,1,9,1,1,1097,NA,NA,23,NA,7.00033446,NA,NA
3262,0,1,1,0,16,33,1,9,1,1,465,511,722,23,NA,6.142037406,6.23636959,6.582025139
3263,0,1,1,0,14,27,1,9,1,0,265,299,338,27,75,5.579729826,5.700443573,5.823045895
3264,0,1,1,0,18,28,1,9,0,1,NA,NA,340,47,131,NA,NA,5.828945618
3265,0,1,1,0,16,30,1,3,0,1,839,1190,1282,43,109,6.732210706,7.081708586,7.156176637
3266,0,1,1,0,16,31,1,6,0,0,577,726,1026,45,111,6.357842267,6.587550015,6.933423026
3267,0,1,1,0,10,27,1,8,1,0,225,225,281,13,NA,5.416100402,5.416100402,5.638354669
3268,0,1,1,0,12,25,1,8,1,0,235,NA,323,18,NA,5.459585514,NA,5.777652323
3269,0,1,1,0,12,26,1,8,1,1,250,229,313,17,NA,5.521460918,5.433722004,5.746203191
3270,0,1,1,0,11,24,1,8,0,0,NA,NA,NA,23,NA,NA,NA,NA
3272,0,1,1,0,12,28,1,8,0,0,196,NA,NA,44,104,5.278114659,NA,NA
3274,0,1,1,0,12,32,1,8,1,0,475,780,300,25,72,6.163314804,6.65929392,5.703782475
3277,0,1,1,0,11,26,1,8,0,0,500,NA,NA,32,87,6.214608098,NA,NA
3278,0,1,1,0,8,29,1,9,1,0,334,434,573,20,NA,5.811140993,6.073044534,6.350885717
3279,0,1,1,0,10,27,1,9,1,0,454,535,583,26,NA,6.118097198,6.282266747,6.368187186
3280,0,1,1,0,16,25,1,2,0,1,945,857,1744,41,106,6.851184927,6.753437919,7.463936604
3281,0,1,1,0,13,24,1,6,0,0,291,346,640,25,NA,5.673323267,5.846438775,6.461468176
3282,0,1,0,1,16,27,1,8,0,0,520,762,1010,49,118,6.253828812,6.635946556,6.91770561
3283,0,1,0,1,15,28,1,8,0,0,474,NA,629,30,103,6.161207322,NA,6.444131257
3284,0,1,0,1,8,32,1,8,0,0,296,231,436,36,NA,5.690359454,5.442417711,6.077642243
3286,0,1,0,1,12,33,1,9,0,1,420,480,580,28,NA,6.040254711,6.173786104,6.363028104
3287,0,1,0,1,12,26,1,9,0,0,519,808,1538,28,95,6.251903883,6.694562059,7.33823815
3288,0,1,0,1,12,25,1,8,0,0,NA,NA,NA,37,81,NA,NA,NA
3289,0,1,0,1,12,32,1,8,0,0,316,462,556,32,NA,5.755742214,6.135564891,6.320768294
3290,0,1,0,1,12,28,1,8,0,0,375,400,444,40,91,5.926926026,5.991464547,6.095824562
3291,0,1,0,1,13,25,1,8,1,0,550,625,625,28,NA,6.309918278,6.43775165,6.43775165
3292,0,1,0,1,8,33,1,9,0,0,944,1035,1259,36,NA,6.850126166,6.942156706,7.138073034
3293,0,1,1,0,16,27,1,3,0,1,475,625,660,34,101,6.163314804,6.43775165,6.492239835
3294,0,1,1,0,16,27,1,6,0,1,393,488,671,37,121,5.973809612,6.190315406,6.508769137
3297,0,1,1,0,13,26,1,4,0,1,NA,NA,NA,27,104,NA,NA,NA
3298,0,1,1,0,11,24,1,5,0,1,750,NA,521,37,NA,6.620073207,NA,6.255750042
3302,0,1,1,0,13,28,1,8,0,1,492,481,721,26,NA,6.198478716,6.17586727,6.580639137
3305,0,1,1,0,12,28,1,8,1,1,500,NA,NA,35,65,6.214608098,NA,NA
3308,0,1,1,0,9,31,1,9,1,1,NA,558,558,17,NA,NA,6.324358962,6.324358962
3310,0,1,1,0,11,24,1,8,1,1,268,599,NA,14,NA,5.590986981,6.395261598,NA
3311,0,1,1,0,12,33,1,4,1,1,475,721,779,30,85,6.163314804,6.580639137,6.658011046
3312,1,1,0,1,12,32,1,3,0,1,NA,NA,377,32,83,NA,NA,5.932245187
3313,1,1,0,1,12,31,1,9,1,1,365,313,560,34,70,5.899897354,5.746203191,6.327936784
3314,1,1,0,1,11,26,1,9,1,1,281,271,340,10,65,5.638354669,5.602118821,5.828945618
3315,1,1,0,1,14,24,1,9,1,1,250,350,485,22,NA,5.521460918,5.857933154,6.184148891
3316,1,1,0,1,12,33,1,9,1,1,263,NA,320,33,90,5.572154032,NA,5.768320996
3318,1,1,0,1,18,29,1,6,0,1,1012,1202,1341,47,110,6.91968385,7.091742115,7.201170883
3319,1,1,0,1,17,28,1,6,0,1,833,955,1122,54,102,6.725033642,6.86171134,7.022868086
3320,1,1,0,1,16,24,1,6,0,1,313,466,357,35,NA,5.746203191,6.144185634,5.877735782
3322,1,1,0,1,14,32,1,3,0,1,962,1368,1923,31,NA,6.869014451,7.221105098,7.561641746
3323,1,1,0,1,9,29,1,8,1,1,346,414,439,20,67,5.846438775,6.025865974,6.084499413
3326,1,1,0,1,11,25,1,9,1,1,300,960,1160,20,68,5.703782475,6.866933284,7.056175284
3327,1,1,0,1,11,32,1,9,1,1,375,345,453,37,88,5.926926026,5.843544417,6.115892125
3328,1,1,0,1,14,24,1,8,0,1,500,600,846,34,NA,6.214608098,6.396929655,6.74051936
3329,1,1,0,1,12,25,1,8,0,1,346,416,582,22,NA,5.846438775,6.03068526,6.366470448
3330,0,1,1,0,9,34,1,5,1,1,319,410,NA,16,NA,5.765191103,6.01615716,NA
3332,0,1,1,0,10,29,1,5,1,1,NA,NA,NA,39,89,NA,NA,NA
3333,0,1,1,0,11,26,1,5,1,1,400,498,575,22,NA,5.991464547,6.210600077,6.354370041
3338,0,1,1,0,13,27,1,8,1,1,548,591,808,37,NA,6.306275287,6.381816017,6.694562059
3339,0,1,1,0,18,26,1,4,1,1,NA,1106,1538,33,NA,NA,7.008505182,7.33823815
3340,0,1,1,0,7,25,1,4,1,1,230,NA,NA,19,NA,5.438079309,NA,NA
3341,0,1,1,0,12,26,1,8,0,0,418,833,453,34,94,6.035481433,6.725033642,6.115892125
3342,0,1,1,0,13,29,1,7,0,1,527,577,721,43,NA,6.267200549,6.357842267,6.580639137
3343,0,1,1,0,16,32,1,1,0,1,NA,NA,NA,46,111,NA,NA,NA
3345,0,1,1,0,10,33,1,6,0,1,865,821,1386,38,97,6.762729507,6.710523109,7.23417718
3346,0,1,1,0,13,34,1,9,0,1,519,547,700,41,98,6.251903883,6.304448802,6.551080335
3348,0,1,1,0,11,29,1,8,0,1,335,256,261,30,NA,5.814130532,5.545177444,5.564520407
3349,0,1,1,0,13,33,1,4,0,1,865,986,1346,48,101,6.762729507,6.893656355,7.20489251
3351,0,1,1,0,8,27,1,9,0,0,520,500,683,33,NA,6.253828812,6.214608098,6.52649486
3352,0,1,1,0,17,27,1,2,0,1,855,1026,1538,38,115,6.751101469,6.933423026,7.33823815
3353,0,1,1,0,12,24,1,8,0,0,316,353,NA,32,NA,5.755742214,5.866468057,NA
3354,0,1,1,0,7,28,1,9,0,1,NA,231,333,22,NA,NA,5.442417711,5.80814249
3355,0,1,1,0,18,33,1,1,0,1,831,NA,NA,44,122,6.722629795,NA,NA
3356,0,1,1,0,16,31,1,1,0,1,875,1010,1154,38,117,6.774223886,6.91770561,7.050989447
3357,0,1,1,0,14,33,1,8,0,1,1374,843,962,45,105,7.225481473,6.736966958,6.869014451
3358,1,1,1,0,16,34,1,9,0,1,451,581,722,36,113,6.11146734,6.364750757,6.582025139
3359,1,1,1,0,12,33,1,7,0,1,NA,375,480,37,83,NA,5.926926026,6.173786104
3360,1,1,0,1,18,34,1,2,0,0,684,682,808,44,101,6.527957918,6.525029658,6.694562059
3361,1,1,0,1,13,28,1,4,0,1,435,557,524,39,NA,6.075346031,6.32256524,6.261491684
3362,1,1,0,1,13,32,1,3,0,1,913,962,1442,36,113,6.816735881,6.869014451,7.273786318
3363,1,1,0,1,13,33,1,4,0,0,855,1019,1091,31,88,6.751101469,6.926577033,6.994849986
3364,1,1,0,1,10,34,1,9,0,1,600,635,693,25,NA,6.396929655,6.453624999,6.541029999
3365,1,1,0,1,12,28,1,9,1,1,256,295,NA,22,NA,5.545177444,5.686975356,NA
3366,1,1,0,1,12,29,1,4,1,1,375,350,350,41,93,5.926926026,5.857933154,5.857933154
3367,1,1,0,1,16,27,1,9,1,1,441,705,957,29,117,6.089044875,6.558197803,6.863803391
3368,1,1,0,1,13,25,1,9,1,1,405,516,700,29,NA,6.003887067,6.246106765,6.551080335
3369,1,1,0,1,12,32,1,9,1,1,410,450,500,39,83,6.01615716,6.109247583,6.214608098
3370,1,1,0,1,15,27,1,2,0,1,300,846,1068,35,103,5.703782475,6.74051936,6.97354302
3371,1,1,0,1,16,26,1,1,0,1,693,855,1026,27,113,6.541029999,6.751101469,6.933423026
3373,1,1,0,1,18,30,1,9,0,1,1012,1139,1341,38,124,6.91968385,7.037905963,7.201170883
3375,1,0,0,0,15,26,1,2,1,1,452,427,656,33,123,6.11368218,6.056784013,6.486160789
3376,1,0,0,0,15,24,1,2,0,1,NA,561,938,30,NA,NA,6.329720906,6.843749949
3378,1,0,0,0,13,33,1,3,1,1,NA,NA,671,33,74,NA,NA,6.508769137
3379,1,0,0,0,12,28,1,6,0,1,388,500,625,42,NA,5.96100534,6.214608098,6.43775165
3381,1,0,0,0,18,27,1,1,0,0,492,693,NA,32,98,6.198478716,6.541029999,NA
3383,1,0,0,0,12,25,1,2,0,1,NA,325,NA,37,111,NA,5.783825182,NA
3384,1,0,0,0,5,31,1,9,0,0,313,310,298,12,NA,5.746203191,5.736572297,5.697093487
3386,1,0,0,0,8,29,1,8,0,1,NA,NA,NA,30,NA,NA,NA,NA
3387,0,1,0,1,13,28,1,8,1,1,NA,NA,NA,29,NA,NA,NA,NA
3388,0,1,0,1,14,26,1,3,0,1,577,870,846,32,107,6.357842267,6.768493212,6.74051936
3389,0,1,0,1,12,24,1,3,0,1,375,NA,270,31,NA,5.926926026,NA,5.598421959
3391,0,1,0,1,15,26,1,3,0,0,NA,400,1333,38,106,NA,5.991464547,7.19518732
3395,0,1,0,1,12,33,1,9,0,1,655,745,915,36,114,6.484635236,6.613384218,6.818924065
3396,0,1,0,1,16,26,1,7,0,1,709,789,1106,32,119,6.563855527,6.670766321,7.008505182
3398,0,1,0,1,14,26,1,8,1,1,511,671,910,26,82,6.23636959,6.508769137,6.8134446
3400,0,1,0,1,12,34,1,8,0,1,625,750,1000,40,89,6.43775165,6.620073207,6.907755279
3402,0,1,0,1,14,25,1,7,0,1,460,600,665,32,111,6.131226489,6.396929655,6.499787041
3403,0,1,0,1,14,33,1,8,0,1,625,NA,896,44,104,6.43775165,NA,6.797940413
3404,0,1,0,1,12,25,1,7,0,1,NA,468,NA,28,99,NA,6.148468296,NA
3407,0,1,0,1,12,28,1,9,1,1,575,NA,580,30,65,6.354370041,NA,6.363028104
3410,0,1,0,1,12,25,1,9,1,1,500,463,558,14,NA,6.214608098,6.137727054,6.324358962
3411,0,1,0,1,13,27,1,9,1,1,414,368,700,14,73,6.025865974,5.908082938,6.551080335
3412,0,1,0,1,13,26,1,9,1,1,471,440,450,27,77,6.154858094,6.086774727,6.109247583
3413,0,1,0,1,12,29,1,8,1,1,520,960,1160,18,74,6.253828812,6.866933284,7.056175284
3414,0,1,0,1,13,27,1,8,1,1,750,875,NA,22,NA,6.620073207,6.774223886,NA
3415,0,1,0,1,12,25,1,8,1,1,490,860,1001,22,77,6.194405391,6.756932389,6.908754779
3420,0,1,0,1,12,26,1,9,1,1,NA,NA,NA,22,NA,NA,NA,NA
3423,0,1,0,1,18,31,1,6,1,1,425,NA,NA,38,98,6.052089169,NA,NA
3424,0,1,0,1,12,32,1,9,1,1,535,615,713,25,75,6.282266747,6.421622268,6.56948142
3426,0,0,0,0,13,26,1,3,0,1,745,962,929,28,97,6.613384218,6.869014451,6.834108739
3427,0,0,0,0,12,24,1,3,0,1,400,529,798,42,NA,5.991464547,6.270988432,6.682108597
3428,0,0,0,0,12,28,1,1,0,1,320,600,NA,27,96,5.768320996,6.396929655,NA
3429,0,0,0,0,17,29,1,1,0,1,606,870,817,43,99,6.406879986,6.768493212,6.705639095
3433,0,0,0,0,11,24,1,8,0,1,563,700,1125,16,NA,6.333279628,6.551080335,7.025538315
3434,0,0,0,0,16,31,1,4,1,1,NA,NA,NA,45,NA,NA,NA,NA
3435,0,0,0,0,12,27,1,8,1,1,325,438,400,35,68,5.783825182,6.08221891,5.991464547
3437,0,0,0,0,13,29,1,3,0,1,821,924,1241,51,83,6.710523109,6.828712072,7.123672785
3438,0,0,0,0,12,32,1,4,0,1,810,748,1065,40,97,6.697034248,6.617402978,6.970730078
3439,0,0,0,0,12,26,1,3,0,1,374,492,403,37,98,5.924255797,6.198478716,5.998936562
3440,0,0,0,0,12,32,1,3,0,1,300,444,NA,48,95,5.703782475,6.095824562,NA
3441,1,1,0,1,12,29,1,6,0,1,619,733,793,39,NA,6.428105273,6.597145702,6.675823222
3442,1,1,0,1,18,32,1,4,0,0,641,1026,NA,49,103,6.463029457,6.933423026,NA
3443,1,1,0,1,12,31,1,8,0,1,585,750,808,NA,105,6.371611847,6.620073207,6.694562059
3444,1,1,0,1,12,30,1,9,0,1,587,NA,NA,27,NA,6.37502482,NA,NA
3449,1,1,0,1,12,24,1,3,1,1,533,508,1000,25,NA,6.278521424,6.230481448,6.907755279
3451,0,1,1,0,12,30,1,9,1,1,325,355,400,16,86,5.783825182,5.872117789,5.991464547
3453,0,1,1,0,13,26,1,9,1,1,655,775,940,30,102,6.484635236,6.652863029,6.845879875
3455,0,1,1,0,13,25,1,5,1,1,617,630,787,34,95,6.424869024,6.445719819,6.668228248
3456,0,1,1,0,12,24,1,8,1,1,602,510,573,28,NA,6.400257445,6.234410726,6.350885717
3458,0,1,1,0,16,26,1,8,1,1,550,NA,117,35,100,6.309918278,NA,4.762173935
3459,0,1,1,0,16,25,1,8,1,1,686,858,1095,24,NA,6.530877628,6.754604099,6.998509642
3461,0,1,1,0,10,30,1,8,1,1,625,750,813,20,81,6.43775165,6.620073207,6.70073111
3462,0,1,1,0,11,31,1,9,1,1,440,500,NA,NA,NA,6.086774727,6.214608098,NA
3463,0,1,1,0,6,33,1,4,1,1,153,300,NA,NA,NA,5.030437921,5.703782475,NA
3464,0,1,1,0,10,27,1,9,1,1,595,750,NA,22,NA,6.388561406,6.620073207,NA
3465,0,1,1,0,11,27,1,8,1,1,462,551,826,29,NA,6.135564891,6.311734809,6.716594774
3466,0,1,1,0,11,26,1,9,1,1,300,382,NA,20,NA,5.703782475,5.945420609,NA
3467,0,1,1,0,10,31,1,8,1,1,500,500,700,27,85,6.214608098,6.214608098,6.551080335
3468,0,1,1,0,10,29,1,9,1,1,404,483,575,20,86,6.001414878,6.180016654,6.354370041
3470,0,1,1,0,10,32,1,3,1,1,275,350,450,23,79,5.616771098,5.857933154,6.109247583
3471,0,1,1,0,8,32,1,9,1,0,400,370,NA,11,NA,5.991464547,5.913503006,NA
3472,0,1,1,0,18,28,1,9,0,0,600,769,958,42,101,6.396929655,6.64509097,6.864847778
3474,0,1,1,0,13,27,1,8,0,0,577,795,824,33,100,6.357842267,6.678342115,6.71417053
3475,0,1,1,0,12,27,1,8,0,0,375,430,621,24,84,5.926926026,6.063785209,6.431331082
3476,0,1,1,0,12,26,1,8,0,0,304,395,441,24,74,5.717027701,5.978885765,6.089044875
3477,0,1,1,0,12,28,1,9,1,0,282,315,NA,33,NA,5.641907071,5.752572639,NA
3478,0,1,1,0,18,33,1,2,0,1,NA,NA,NA,47,118,NA,NA,NA
3479,0,1,1,0,14,28,1,9,1,0,275,550,340,25,86,5.616771098,6.309918278,5.828945618
3480,0,1,1,0,12,25,1,3,0,0,635,808,1100,32,NA,6.453624999,6.694562059,7.003065459
3482,0,1,1,0,18,25,1,7,1,1,711,827,NA,35,NA,6.56667243,6.717804695,NA
3483,0,1,1,0,13,28,1,9,1,1,959,850,NA,29,NA,6.865891075,6.745236349,NA
3484,0,1,1,0,16,29,1,9,1,0,641,660,625,25,92,6.463029457,6.492239835,6.43775165
3485,0,1,1,0,13,24,1,9,0,0,444,500,NA,28,NA,6.095824562,6.214608098,NA
3486,0,1,1,0,9,34,1,9,1,1,235,652,489,10,NA,5.459585514,6.480044562,6.192362489
3487,0,1,1,0,4,34,1,9,1,0,NA,188,NA,8,NA,NA,5.236441963,NA
3488,0,1,1,0,15,25,1,8,1,1,475,620,1063,25,NA,6.163314804,6.429719478,6.968850378
3489,0,1,1,0,12,26,1,9,1,0,252,325,330,25,NA,5.529429088,5.783825182,5.799092654
3490,0,1,1,0,14,27,1,8,0,1,635,664,962,28,107,6.453624999,6.498282149,6.869014451
3491,0,1,1,0,13,26,1,9,1,0,390,400,NA,22,NA,5.966146739,5.991464547,NA
3492,0,1,1,0,9,33,1,9,1,0,413,320,556,19,NA,6.023447593,5.768320996,6.320768294
3493,0,1,1,0,14,29,1,9,1,1,NA,NA,NA,16,NA,NA,NA,NA
3494,0,1,1,0,11,29,1,9,1,1,400,NA,NA,28,NA,5.991464547,NA,NA
3495,0,1,1,0,8,25,1,9,1,0,288,440,625,12,NA,5.66296048,6.086774727,6.43775165
3496,0,1,1,0,12,25,1,9,1,1,360,363,475,10,NA,5.886104031,5.894402834,6.163314804
3497,0,1,1,0,12,27,1,8,0,0,NA,308,NA,24,94,NA,5.730099783,NA
3498,0,1,1,0,12,32,1,9,0,0,673,671,726,32,93,6.51174533,6.508769137,6.587550015
3499,1,0,0,0,10,34,1,6,1,1,393,280,315,16,NA,5.973809612,5.634789603,5.752572639
3500,1,0,0,0,16,26,1,6,1,1,577,841,1010,27,NA,6.357842267,6.73459166,6.91770561
3501,1,0,0,0,11,26,1,8,1,1,188,258,270,20,NA,5.236441963,5.552959585,5.598421959
3502,1,0,0,0,5,27,1,9,1,1,285,100,133,NA,NA,5.65248918,4.605170186,4.890349128
3503,1,0,0,0,9,34,1,9,1,1,375,400,500,18,69,5.926926026,5.991464547,6.214608098
3504,1,0,0,0,17,30,1,1,0,1,770,NA,1000,41,113,6.646390515,NA,6.907755279
3505,1,0,0,0,18,32,1,1,0,1,NA,NA,NA,45,NA,NA,NA,NA
3508,1,0,0,0,10,33,1,9,1,1,NA,500,NA,17,NA,NA,6.214608098,NA
3509,1,0,0,0,17,26,1,4,0,1,558,534,1014,34,114,6.324358962,6.280395839,6.921658184
3510,1,0,0,0,18,28,1,4,0,1,1763,NA,NA,42,126,7.474772182,NA,NA
3511,1,0,0,0,12,34,1,8,0,1,695,555,393,37,92,6.543911846,6.318968114,5.973809612
3512,1,0,0,0,10,24,1,9,0,0,489,345,563,22,NA,6.192362489,5.843544417,6.333279628
3513,0,0,0,0,12,24,1,5,0,1,509,325,600,44,127,6.232448017,5.783825182,6.396929655
3514,0,0,0,0,12,33,1,9,0,0,818,950,962,44,109,6.706862337,6.856461985,6.869014451
3515,0,0,0,0,7,30,1,8,0,0,275,NA,NA,42,NA,5.616771098,NA,NA
3519,0,0,0,0,7,34,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3520,0,0,0,0,12,30,1,8,0,0,600,673,962,42,97,6.396929655,6.51174533,6.869014451
3521,0,1,1,0,13,25,1,9,0,1,577,592,NA,30,NA,6.357842267,6.383506635,NA
3522,0,1,1,0,14,24,1,8,0,1,230,500,600,24,NA,5.438079309,6.214608098,6.396929655
3523,0,1,1,0,11,26,1,8,0,1,507,567,865,30,66,6.228511004,6.340359304,6.762729507
3524,0,1,1,0,10,29,1,3,0,1,NA,NA,NA,27,NA,NA,NA,NA
3526,1,1,1,0,12,26,1,7,0,1,606,664,866,33,78,6.406879986,6.498282149,6.763884909
3527,1,1,1,0,12,24,1,7,0,1,813,1155,1875,NA,NA,6.70073111,7.051855623,7.536363938
3528,1,1,1,0,10,25,1,6,0,1,285,385,NA,38,NA,5.65248918,5.953243334,NA
3530,1,1,1,0,16,31,1,1,0,1,1068,1000,1154,46,109,6.97354302,6.907755279,7.050989447
3531,1,1,1,0,14,29,1,3,0,1,NA,NA,NA,42,101,NA,NA,NA
3533,1,1,1,0,14,32,1,5,0,1,1635,621,815,38,93,7.399398083,6.431331082,6.703188113
3534,1,1,1,0,16,30,1,5,0,0,860,1154,1386,43,109,6.756932389,7.050989447,7.23417718
3535,1,1,1,0,14,26,1,9,0,1,756,751,NA,40,105,6.628041376,6.621405652,NA
3536,1,1,1,0,15,25,1,1,0,1,750,554,800,38,105,6.620073207,6.317164687,6.684611728
3537,1,1,1,0,12,32,1,9,0,1,438,NA,732,36,104,6.08221891,NA,6.595780514
3538,1,1,1,0,12,33,1,5,0,1,1106,1394,NA,30,66,7.008505182,7.239932591,NA
3539,1,1,1,0,17,30,1,8,1,1,291,635,699,43,122,5.673323267,6.453624999,6.549650742
3540,1,1,1,0,12,26,1,8,1,1,332,937,NA,34,103,5.805134969,6.842683282,NA
3542,0,1,1,0,12,34,1,9,0,0,NA,750,NA,43,98,NA,6.620073207,NA
3543,0,1,1,0,12,29,1,9,0,0,NA,NA,NA,20,83,NA,NA,NA
3544,0,1,1,0,13,26,1,6,0,0,417,321,NA,39,100,6.033086222,5.771441123,NA
3545,0,1,1,0,13,30,1,8,0,1,625,750,865,44,85,6.43775165,6.620073207,6.762729507
